Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_076.jpg;0;1;0;2.002433;101.1113;87.79405;1.296953;56.8898;-0.001125242
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_144.jpg;0;1;0;2.046457;101.2017;87.9315;1.303319;56.87508;-0.001164101
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_211.jpg;0;1;0;2.091163;101.2713;88.03712;1.304004;56.86393;-0.001162287
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_276.jpg;0;1;0;2.150969;101.3423;88.14502;1.308054;56.85403;-0.001208378
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_343.jpg;1.494583;1;0;2.195336;101.4391;88.29253;1.31457;56.91057;-0.001813226
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_409.jpg;4.51224;1;0;2.238819;101.5115;88.40665;1.310644;57.28349;-0.001023435
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_476.jpg;7.511669;1;0;2.295945;101.5826;88.52435;1.295015;57.99232;0.0216421
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_542.jpg;10.50115;1;0;2.336172;101.6739;88.68698;1.236323;59.53097;0.09301692
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_609.jpg;13.50661;1;0;2.376493;101.7383;88.81326;1.139287;61.12055;0.1820715
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_675.jpg;13.43101;1;0;2.427288;101.7984;88.94331;1.000229;62.99492;0.3107521
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_742.jpg;10.42871;1;0;2.470526;101.8759;89.12157;0.7870514;65.16858;0.4634642
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_810.jpg;7.453126;1;0;2.51431;101.9331;89.25935;0.6469911;66.408;0.5697868
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_875.jpg;4.422915;1;0;2.571377;101.9904;89.40038;0.5360422;67.3034;0.6488879
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_29_943.jpg;1.42803;1;0;2.613738;102.0686;89.59307;0.4446392;67.91827;0.6833596
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_010.jpg;0;1;0;2.65582;102.1291;89.74134;0.4437994;68.02618;0.670718
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_076.jpg;0;1;0;2.710265;102.1909;89.8928;0.4987157;68.03845;0.6363838
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_142.jpg;0;1;0;2.750482;102.2752;90.09909;0.6270207;68.01694;0.5433651
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_210.jpg;0;1;0;2.791748;102.3397;90.25695;0.7516782;68.0002;0.4422111
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_275.jpg;-1.450936;1;0;2.846824;102.4056;90.41734;0.8994732;67.94688;0.3190113
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_343.jpg;-4.477814;1;0;2.886662;102.4986;90.63396;1.138899;67.38503;0.07988214
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_410.jpg;-7.490699;1;0;2.925708;102.5722;90.79752;1.310317;66.52905;359.9111
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_476.jpg;-7.514552;1;0;2.973036;102.6476;90.95985;1.341568;65.34756;359.8433
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_542.jpg;-4.498697;1;0;3.007417;102.7507;91.17561;1.18544;63.99185;359.8922
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_610.jpg;-1.484056;1;0;3.063663;102.8323;91.33981;1.110018;63.4583;359.885
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_676.jpg;0;1;0;3.116996;102.915;91.50698;1.079974;63.313;359.887
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_742.jpg;0;1;0;3.156689;103.0276;91.73409;1.100095;63.30111;359.9012
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_810.jpg;0;1;0;3.19631;103.1136;91.90748;1.152534;63.32297;359.9238
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_876.jpg;0;1;0;3.249053;103.2008;92.08344;1.230928;63.35103;359.9569
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_30_943.jpg;0;1;0;3.288584;103.3192;92.32173;1.364551;63.38119;-0.003192711
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_010.jpg;0;1;0;3.327184;103.4095;92.50199;1.426196;63.38001;-0.003136162
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_075.jpg;0;1;0;3.383171;103.5008;92.68315;1.411912;63.37032;-0.001810977
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_143.jpg;0;1;0;3.424925;103.6246;92.92788;1.389762;63.34827;-0.001060752
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_210.jpg;-2.997135;1;0;3.463888;103.72;93.11372;1.400752;63.13152;-0.0002001363
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_276.jpg;-5.994767;1;0;3.51445;103.8185;93.30032;1.398367;62.57585;0.0007480218
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_344.jpg;-9.000767;1;0;3.552865;103.9564;93.5489;1.367537;61.19499;359.9774
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_410.jpg;-9.058099;1;0;3.589169;104.066;93.7341;1.308869;59.80692;359.8942
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_475.jpg;-6.008494;1;0;3.640693;104.1787;93.91908;1.203165;58.55014;359.8192
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_543.jpg;-3.006228;1;0;3.680791;104.334;94.16668;1.046548;57.44977;359.7165
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_610.jpg;-0.02088368;1;0;3.719625;104.453;94.35432;0.9435632;57.1033;359.6614
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_676.jpg;-1.496565;1;0;3.770755;104.5742;94.54408;0.8810887;56.99202;359.6111
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_744.jpg;-4.495229;1;0;3.807377;104.7411;94.79823;0.8218762;56.50175;359.5326
/Users/sam/RoboND-Python-StarterKit/RoboND-Rover-Project/recordings/IMG/robocam_2017_08_31_12_19_31_809.jpg;-7.48512;1;0;3.843983;104.8711;94.98833;0.7660412;55.69382;359.457
